what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568138929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568143288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568150050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568151790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568151846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568152870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568153496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568155524
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1374568159436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568160073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568160117
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1374568160593
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374568163851
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1374568166137
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568168812
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374568169486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568169579
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374568169586
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374568171020
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1374568176849
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374568177053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568180193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568188511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568198847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568203249
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1374568213294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568618952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568671514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568682560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568781946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568783336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568829057
opened,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1374568833478
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1374568833699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568843020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568848687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568850003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568854591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1374568860763
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1374568865382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568866506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568900300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568904294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568910798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568911581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568922707
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1374568922747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568924933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568929044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374568929966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374569303330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374569305689
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1374569311700
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1374569312260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374569313163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1374569313174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374569313408
