what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374359910247
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1374359935747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374359938391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374359938502
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1374359939403
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374359939643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1374359940334
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1374359943810
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374359944006
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374359944878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374359945269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374359945643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374359946269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374359946707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374359947083
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374359947475
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1374359985241
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374359985449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374359989677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360036357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360045415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360057362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360058546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360060796
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1374360061685
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374360065502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360069651
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1374360075871
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1374360079223
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1374360079749
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1374360079775
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1374360080008
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1374360080394
error,log,,,"Failed to load properties file for project 'sad'",1374360080607
started,bundle,org.eclipse.dltk.core.index.sql,3.0.0.v20110423,"org.eclipse.dltk.core.index.sql",1374360081746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360081932
started,bundle,org.eclipse.dltk.core.index.sql.h2,3.0.0.v20110423,"org.eclipse.dltk.core.index.sql.h2",1374360084153
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1374360085413
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1374360086185
opened,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1374360086273
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1374360086596
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1374360086734
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2",1374360086849
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1374360105514
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374360105664
closed,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1374360105664
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1374360106918
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374360107139
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374360107271
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1374360119440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1374360124817
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1374360128023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360128831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360132094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360132218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360133526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360135417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360139901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360139979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360142260
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1374360144890
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374360145155
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1374360147936
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374360155428
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1374360157093
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374360158842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360179442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360192795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360195347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360196511
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1374360224388
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374360229763
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1374360231770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360237344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360242545
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374360242959
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374360243031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360245561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360246192
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1374360248753
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1374360253600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360256857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360258087
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1374360259502
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374360264516
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1374360268950
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1374360278994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360288606
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374360291961
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374360291976
error,log,,,"Failed to load properties file for project 'sad'",1374360292178
error,log,,,"Failed to call IFileListener.fileChanged",1374360292180
error,log,,,"Failed to load properties file for project 'sad'",1374360292182
error,log,,,"Internal Error",1374360292259
error,log,,,"Problems encountered while deleting resources.",1374360292260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360294422
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1374360294429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374360294429
error,log,,,"Failed to load properties file for project 'sad'",1374360294543
error,log,,,"Failed to load properties file for project 'sad'",1374360294544
error,log,,,"Failed to load properties file for project 'sad'",1374360294612
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1374360300708
error,log,,,"Failed to load properties file for project 'sad'",1374360300858
error,log,,,"Failed to load properties file for project 'sad'",1374360300859
error,log,,,"Failed to load properties file for project 'sad'",1374360300882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360302374
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360302916
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1374360302923
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374360302923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360312199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360325536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1374360325547
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1374360325547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360326002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360608076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360611204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360644851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360650520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360715467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360719473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360722411
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1374360722418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360728925
error,log,,,"Failed to load properties file for project 'Workshop'",1374360743356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360743488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360753196
error,log,,,"Failed to load properties file for project 'WorkshopTesting'",1374360777679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360777749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360786000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360831528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360839129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360843978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360849932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360851651
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1374360851657
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374360851657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360858594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360863059
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374360863189
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374360863265
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1374360869670
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374360874254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360875519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360876164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1374360878464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360886193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360915003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360916248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360921511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360922656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360924207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360934911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360936446
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1374360952957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360955909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360956291
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110815-1438,"org.eclipse.equinox.simpleconfigurator.manipulator",1374360956328
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110815-1438,"org.eclipse.equinox.frameworkadmin",1374360956354
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1374360961508
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1374360964033
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374360967349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1374360971036
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1374360973658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360975937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360983778
executed,command,,,"com.android.ide.eclipse.adt.junit.launchShortcut.run",1374360987382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360989216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374360992154
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.run",1374360998087
