what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1374394710215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374394710510
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374394740292
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374394743210
activated,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1374394752973
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374394755690
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374394758407
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374394759997
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374394760784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374394787224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374394789720
started,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1374394789832
started,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1374394789854
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1374394789891
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1374394790164
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1374394790207
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374394803781
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1374394803781
activated,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1374394806109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374394807903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374394844663
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1374394845968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374394850909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374394850915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374394851045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374394874632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374394875741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374396911424
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1374396912255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374397133490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374397958621
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1374397966518
activated,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1374397970839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374397970867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374397972381
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepInto",1374397972949
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1374397973925
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1374397974285
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1374397974645
